trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1099,False,"{'a': 0.7, 'e': 1.5961689662029222e-05}",20,0,26.130397139020232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1100,False,"{'a': 0.7, 'e': 1.580207276540893e-05}",25,15,22.499448230847513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.7, 'e': 1.564405203775484e-05}",25,0,41.12315727710936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1102,False,"{'a': 0.7, 'e': 1.5487611517377293e-05}",20,6,27.373254860742644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.7, 'e': 1.533273540220352e-05}",20,9,22.436341441897223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.7, 'e': 1.5179408048181485e-05}",20,8,19.22064561628295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.7, 'e': 1.5027613967699669e-05}",20,9,20.536877178437535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.7, 'e': 1.4877337828022672e-05}",35,18,26.836124695224832,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.7, 'e': 1.4728564449742445e-05}",25,11,27.456845125420244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.7, 'e': 1.4581278805245021e-05}",20,2,31.190943926218143,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.7, 'e': 1.4435466017192571e-05}",30,18,24.747259780847312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.7, 'e': 1.4291111357020645e-05}",30,20,18.935712468169392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.7, 'e': 1.4148200243450438e-05}",25,17,15.067879400736071,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.7, 'e': 1.4006718241015934e-05}",20,0,29.9568040616121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1113,False,"{'a': 0.7, 'e': 1.3866651058605774e-05}",20,12,16.268802808186358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.7, 'e': 1.3727984548019716e-05}",35,17,37.250822352988855,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.7, 'e': 1.3590704702539519e-05}",25,13,23.29832178473569,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.7, 'e': 1.3454797655514124e-05}",20,12,15.63767327667499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.7, 'e': 1.3320249678958982e-05}",25,16,19.65878021028107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.7, 'e': 1.3187047182169392e-05}",25,13,23.710754119951545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.7, 'e': 1.3055176710347699e-05}",25,20,6.999796052931962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.7, 'e': 1.2924624943244222e-05}",20,9,18.884320777828176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.7, 'e': 1.279537869381178e-05}",30,5,36.84017852747933,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.7, 'e': 1.266742490687366e-05}",25,11,25.475265815713566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.7, 'e': 1.2540750657804925e-05}",25,12,23.110706964383734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.7, 'e': 1.2415343151226874e-05}",20,13,14.160166014726025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.7, 'e': 1.2291189719714607e-05}",25,4,13.104839391609891,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1126,False,"{'a': 0.7, 'e': 1.216827782251746e-05}",20,0,28.571647728800315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1127,False,"{'a': 0.7, 'e': 1.2046595044292285e-05}",25,9,27.868047034037314,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.7, 'e': 1.1926129093849362e-05}",20,13,15.127135826375337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.7, 'e': 1.1806867802910869e-05}",25,20,9.978856568898628,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.7, 'e': 1.168879912488176e-05}",25,8,31.97368968817934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.7, 'e': 1.1571911133632943e-05}",25,20,9.708616342305003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.7, 'e': 1.1456192022296613e-05}",25,2,37.42592966677915,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.7, 'e': 1.1341630102073647e-05}",20,4,30.43463876163715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.7, 'e': 1.122821380105291e-05}",25,14,20.77180167016552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.7, 'e': 1.1115931663042381e-05}",30,19,24.70666486269534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.7, 'e': 1.1004772346411957e-05}",20,10,14.88786156389406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.7, 'e': 1.0894724622947836e-05}",25,15,16.83818637900312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.7, 'e': 1.0785777376718359e-05}",20,12,13.480698383209475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.7, 'e': 1.0677919602951174e-05}",20,13,15.22677574705655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.7, 'e': 1.0571140406921662e-05}",20,1,29.185961988328966,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.7, 'e': 1.0465429002852447e-05}",20,8,19.787554667096014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.7, 'e': 1.0360774712823922e-05}",20,12,18.460669509532046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.7, 'e': 1.0257166965695683e-05}",20,7,22.95828090176459,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.7, 'e': 1.0154595296038726e-05}",20,6,25.510127025366735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.7, 'e': 1.0053049343078338e-05}",25,18,13.915765967880418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.7, 'e': 9.952518849647554e-06}",30,22,15.298439886791822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.7, 'e': 9.852993661151079e-06}",20,14,12.186606696985315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.7, 'e': 9.754463724539569e-06}",30,15,22.852533600587847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.7, 'e': 9.656919087294173e-06}",25,5,31.767615100417125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.7, 'e': 9.56034989642123e-06}",25,16,18.16018879744159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.7, 'e': 9.464746397457019e-06}",35,23,23.520946207735953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.7, 'e': 9.370098933482448e-06}",25,14,18.57486427763401,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.7, 'e': 9.276397944147623e-06}",20,0,30.079333908261805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1154,False,"{'a': 0.7, 'e': 9.183633964706147e-06}",30,3,44.609493181791954,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.7, 'e': 9.091797625059085e-06}",25,13,24.936000789151485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.7, 'e': 9.000879648808494e-06}",20,8,23.966387598633148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.7, 'e': 8.910870852320409e-06}",30,10,34.726343399552675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.7, 'e': 8.821762143797206e-06}",20,14,8.259868260639184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.7, 'e': 8.733544522359232e-06}",25,0,42.574617718625305,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1160,False,"{'a': 0.7, 'e': 8.646209077135641e-06}",30,15,33.54422600790691,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.7, 'e': 8.559746986364285e-06}",30,10,39.08404936263325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.7, 'e': 8.474149516500642e-06}",25,7,29.81047085481132,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.7, 'e': 8.389408021335635e-06}",25,14,18.115975055445936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.7, 'e': 8.305513941122278e-06}",25,0,32.17450850846586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.7, 'e': 8.222458801711055e-06}",30,21,16.946811345364203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.7, 'e': 8.140234213693944e-06}",20,16,8.340567312511647,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.7, 'e': 8.058831871557005e-06}",20,13,13.09495722252491,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.7, 'e': 7.978243552841435e-06}",20,8,24.551728354200023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.7, 'e': 7.89846111731302e-06}",30,16,29.105104244789956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.7, 'e': 7.81947650613989e-06}",20,6,28.46883067283586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.7, 'e': 7.741281741078492e-06}",25,4,34.17061223450522,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.7, 'e': 7.663868923667706e-06}",25,8,27.690850274372014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.7, 'e': 7.58723023443103e-06}",30,20,17.603422789453177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.7, 'e': 7.511357932086719e-06}",30,19,16.97437550936614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.7, 'e': 7.436244352765852e-06}",30,17,24.896498013567488,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.7, 'e': 7.361881909238193e-06}",20,15,8.121372244275337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.7, 'e': 7.2882630901458115e-06}",25,17,10.069079450483335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.7, 'e': 7.215380459244353e-06}",20,11,18.87229246018893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.7, 'e': 7.1432266546519096e-06}",20,14,8.844683117768353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.7, 'e': 7.0717943881053906e-06}",20,15,8.462860957336963,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.7, 'e': 7.001076444224336e-06}",20,8,21.48870581504176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.7, 'e': 6.931065679782093e-06}",20,2,26.35661874632449,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.7, 'e': 6.861755022984272e-06}",30,22,16.48918782891414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.7, 'e': 6.793137472754429e-06}",20,12,17.389095674559943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.7, 'e': 6.725206098026885e-06}",25,14,18.821187398255766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.7, 'e': 6.657954037046616e-06}",20,13,15.92250911836593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.7, 'e': 6.59137449667615e-06}",35,27,15.786183264929823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.7, 'e': 6.5254607517093885e-06}",25,13,23.775361054873134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.7, 'e': 6.460206144192294e-06}",25,8,33.74883184132333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.7, 'e': 6.395604082750372e-06}",20,5,24.032999894971006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.7, 'e': 6.3316480419228676e-06}",25,19,10.947423664327383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.7, 'e': 6.268331561503638e-06}",30,13,35.011631762194895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.7, 'e': 6.205648245888603e-06}",30,13,30.789996640262036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.7, 'e': 6.1435917634297166e-06}",25,19,14.11451858499688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.7, 'e': 6.082155845795419e-06}",20,11,17.622957140919596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.7, 'e': 6.0213342873374645e-06}",20,8,22.482420116078046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.7, 'e': 5.96112094446409e-06}",25,11,26.827446498338414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.7, 'e': 5.901509735019449e-06}",30,14,25.225074029594182,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.7, 'e': 5.842494637669255e-06}",25,19,13.250277082156883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.7, 'e': 5.784069691292562e-06}",20,10,17.83177009288067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.7, 'e': 5.726228994379636e-06}",20,13,15.228362836785955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.7, 'e': 5.66896670443584e-06}",25,14,21.690256821681313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.7, 'e': 5.612277037391482e-06}",25,15,18.918486667095603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.7, 'e': 5.556154267017566e-06}",20,14,9.53716292907846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.7, 'e': 5.500592724347391e-06}",20,11,16.79172048543287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.7, 'e': 5.445586797103917e-06}",20,6,25.42526359034033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.7, 'e': 5.391130929132878e-06}",30,17,22.028590346933946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.7, 'e': 5.337219619841549e-06}",25,10,30.000366437654225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.7, 'e': 5.283847423643133e-06}",25,17,14.762479808672825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.7, 'e': 5.231008949406702e-06}",30,8,39.313266856555465,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.7, 'e': 5.178698859912635e-06}",20,10,16.191462746233675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.7, 'e': 5.1269118713135085e-06}",30,7,43.90832668425269,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.7, 'e': 5.075642752600374e-06}",25,3,34.46031690492151,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.7, 'e': 5.02488632507437e-06}",30,16,24.614815572819232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.7, 'e': 4.974637461823626e-06}",25,9,29.682478107960833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.7, 'e': 4.92489108720539e-06}",25,16,15.96722296078473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.7, 'e': 4.8756421763333355e-06}",25,11,29.27696895430666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.7, 'e': 4.8268857545700025e-06}",30,0,46.05863126617147,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.7, 'e': 4.778616897024302e-06}",20,8,22.377966108060825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.7, 'e': 4.7308307280540595e-06}",20,8,18.455054245685886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.7, 'e': 4.683522420773519e-06}",20,12,14.299030223892125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.7, 'e': 4.636687196565783e-06}",25,8,33.46685091558166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.7, 'e': 4.590320324600126e-06}",25,12,23.78409227564509,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.7, 'e': 4.544417121354124e-06}",30,19,24.24107722985175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.7, 'e': 4.498972950140583e-06}",25,16,15.865304950355478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.7, 'e': 4.453983220639177e-06}",30,13,24.791580406148952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.7, 'e': 4.4094433884327855e-06}",25,13,24.423807494413882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.7, 'e': 4.365348954548457e-06}",30,10,35.20763812318085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.7, 'e': 4.321695465002973e-06}",20,0,-4.948930610568986,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1230,False,"{'a': 0.7, 'e': 4.2784785103529425e-06}",35,25,19.12814629444635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.7, 'e': 4.235693725249413e-06}",25,8,33.29068609870407,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.7, 'e': 4.1933367879969195e-06}",30,7,41.16966947133317,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.7, 'e': 4.15140342011695e-06}",25,0,42.62875661870305,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1234,False,"{'a': 0.7, 'e': 4.109889385915781e-06}",20,16,9.086846409334754,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.7, 'e': 4.068790492056622e-06}",35,11,42.017035250975,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.7, 'e': 4.028102587136056e-06}",25,16,18.646357891125287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.7, 'e': 3.987821561264696e-06}",25,3,35.05114629285485,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.7, 'e': 3.9479433456520484e-06}",25,0,38.45176014507341,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.7, 'e': 3.9084639121955286e-06}",25,16,15.825917053842327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.7, 'e': 3.869379273073573e-06}",25,18,14.293999235557829,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.7, 'e': 3.830685480342837e-06}",20,13,14.174367443196537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.7, 'e': 3.7923786255394085e-06}",30,3,51.03632763291726,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.7, 'e': 3.754454839284015e-06}",25,16,15.88376747039069,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.7, 'e': 3.7169102908911746e-06}",20,7,21.32329883740349,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.7, 'e': 3.6797411879822627e-06}",20,6,24.377244795841502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.7, 'e': 3.64294377610244e-06}",25,9,26.02452152260125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.7, 'e': 3.6065143383414155e-06}",25,11,29.512885964404234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.7, 'e': 3.5704491949580016e-06}",20,13,10.715612709092877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.7, 'e': 3.5347447030084215e-06}",20,12,14.622139445581688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.7, 'e': 3.4993972559783372e-06}",35,14,36.596959924031175,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.7, 'e': 3.4644032834185537e-06}",20,13,13.71888182769273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.7, 'e': 3.429759250584368e-06}",20,15,10.848832728180412,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.7, 'e': 3.3954616580785246e-06}",20,10,18.579100675485503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.7, 'e': 3.361507041497739e-06}",25,0,40.89897493882164,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1255,False,"{'a': 0.7, 'e': 3.3278919710827616e-06}",20,13,11.987753113649905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.7, 'e': 3.294613051371934e-06}",20,10,17.271898413825387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.7, 'e': 3.2616669208582145e-06}",25,7,31.681090314638638,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.7, 'e': 3.2290502516496325e-06}",20,0,29.587470927308676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1259,False,"{'a': 0.7, 'e': 3.1967597491331363e-06}",30,19,20.280279260420283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.7, 'e': 3.1647921516418047e-06}",20,0,28.65267520618281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1261,False,"{'a': 0.7, 'e': 3.1331442301253866e-06}",20,8,18.280621461581152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.7, 'e': 3.101812787824133e-06}",20,10,19.482413728634295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.7, 'e': 3.0707946599458915e-06}",25,9,25.85050126846384,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.7, 'e': 3.0400867133464326e-06}",20,7,24.516769287618363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.7, 'e': 3.009685846212968e-06}",25,3,41.88733457112962,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.7, 'e': 2.9795889877508386e-06}",25,14,20.638552697650184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.7, 'e': 2.94979309787333e-06}",30,13,31.340729922458145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.7, 'e': 2.9202951668945967e-06}",25,11,25.629781558101566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.7, 'e': 2.891092215225651e-06}",35,20,30.52010694253803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.7, 'e': 2.8621812930733942e-06}",20,5,24.021309840655885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.7, 'e': 2.83355948014266e-06}",20,12,15.088180025454527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.7, 'e': 2.8052238853412336e-06}",25,7,30.598508987727932,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.7, 'e': 2.7771716464878212e-06}",20,0,31.273065280163507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1274,False,"{'a': 0.7, 'e': 2.749399930022943e-06}",30,19,18.921807043043568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.7, 'e': 2.7219059307227133e-06}",30,9,36.56157241791558,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.7, 'e': 2.6946868714154863e-06}",30,8,42.084659400608025,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
